,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.1,std_ncluster_0.1,nruns,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,10B_norm_entr,100B_norm_entr,avg_ncluster_0.01,std_ncluster_0.01,avg_ncluster_0.00001,std_ncluster_0.00001
14,100,1.0,0.4,0.75,0.75,0.0,1000000,0.05;0.5;0.95,1.0183671046374858,0.04100335215055192,0.0043257993100000005,0.04029232642043981,34.77,16.898900209268888,1.0146974085752642,0.029547254070552992,97.0,0.501431843,0.0219710639237134,0.5018845000000001,0.0034,0.9719,0.0029,0.0041,0.08519267775132415,0.1817198695841775,0.3330973973099593,0.30380368278855274,0.03803371855112603,0.0823216567347359,1.0183671046374858,0.04079782026905788,10.831614878518844,2.20820453516809
15,100,1.0,0.4,1.0,1.0,0.0,1000000,0.05;0.5;0.95,1.0235434064746296,0.06343641816487113,0.004226453757999999,0.038042691105679136,30048.64,171438.01181182163,1.0140388595246363,0.03612442790027276,97.0,0.5026839734,0.01962378625854621,0.5038159999999999,0.0028000000000000004,0.9933,0.0023,0.0042,0.07120141217946033,0.15830012688381812,0.4089876862358496,0.2991746940011212,0.031787408762770336,0.10107717498528418,1.0235434064746298,0.06311843912908893,11.685472792862862,2.2309035551039123
16,100,1.0,0.4,1.25,1.25,0.0,1000000,0.05;0.5;0.95,1.1109559267845948,0.1879020950576306,0.009411421209999998,0.061697912335866335,10076.86,99992.24209766262,1.0405098548444314,0.0802341696455202,97.0,0.494683873,0.04121626269056013,0.4933505,0.0055000000000000005,0.9588,0.009900000000000004,0.0066,0.1555998535098478,0.2195101698467121,0.5011840100364499,0.3047031723968513,0.06946654561398626,0.12386256502859044,1.108941501211284,0.18041694805973177,14.610861070880754,3.3157854441738257
17,100,1.0,0.4,1.5,1.5,0.0,1000000,0.05;0.5;0.95,1.2634699152450388,0.2998295564891765,0.009455071056,0.061128608453999575,111.09,32.012022678356274,1.0358034508906928,0.0552263685130742,97.0,0.5001191389999999,0.042600886786253865,0.500854,0.0091,0.965,0.0073,0.0093,0.12315982289094285,0.16515464937016322,0.5502443105201686,0.30092251716169743,0.05498390430118675,0.1359873226770734,1.2545894360358238,0.29282331866264893,17.494894782287542,3.7629014696418825
18,100,1.0,0.5,0.0,0.0,0.0,1000000,0.05;0.5;0.95,1.0,0.0,0.00018728750000000048,0.0003261934529476631,12.43,0.7420283421851621,1.0,0.0,97.0,0.5032643499999999,0.000364927032273593,0.5032734999999999,0.0,1.0,0.0,0.0,0.0030253782309749805,0.03010213332315956,0.07070079902289443,0.17660635289103369,0.0013506604931879545,0.017472988246192606,1.0,0.0,3.230560022490746,1.1279579836714804
19,100,1.0,0.5,0.5,0.5,0.0,1000000,0.05;0.5;0.95,1.0012279585285957,0.007614878168666889,0.0010952993000000002,0.01332540711497755,20023.87,140701.86823105864,1.001227958528596,0.007576708112921024,97.0,0.49845075,0.0035811305495185063,0.4981065,0.0,0.9994,0.0006,0.0,0.040182515367654534,0.15017668030956186,0.2697115294662096,0.2881115641312416,0.017939223422824207,0.06665647983270526,1.001227958528596,0.007576708112921024,9.30030400158484,1.764927502095442
20,100,1.0,0.5,0.75,0.75,0.0,1000000,0.05;0.5;0.95,1.00020199959192,0.0020199959192001684,0.0010079215199999998,0.005542632603005277,20036.02,140700.1241119954,1.00020199959192,0.0020098705626108064,97.0,0.5011148320000001,0.002199092951301636,0.5011709999999998,0.0001,0.9999,0.0,0.0001,0.03719100788733895,0.14231447488375687,0.26832793323099025,0.2949768621951539,0.016603684306633643,0.06631453800051132,1.00020199959192,0.0020098705626108064,10.4816887055834,2.1976190406396303
21,100,1.0,0.5,1.0,1.0,0.0,1000000,0.05;0.5;0.95,1.0217001107448405,0.08531577709146075,0.001324085149999999,0.009496425834762944,20052.52,140697.75698997368,1.0006099929308043,0.004511557225099446,97.0,0.501789505,0.0032861499417677635,0.5019440000000001,0.0003,0.9997,0.0,0.0003,0.03828470389671805,0.1488150840458334,0.3587995694853805,0.2827013866561695,0.017091957797961573,0.08867368893987869,1.0214467807402878,0.08388734264225463,11.607681555379898,2.878913227096017
22,100,1.0,0.5,1.25,1.25,0.0,1000000,0.05;0.5;0.95,1.070913505483976,0.17685011647390686,0.0015931549800000007,0.011119697299376868,20076.02,140694.3819231851,1.0008318890814558,0.008277191851146925,97.0,0.501426286,0.003480899261767856,0.50165,0.0004,0.9996,0.0,0.0004,0.045289145089480565,0.16099006546509811,0.4325647304117677,0.28709076879045303,0.020219045148250927,0.10690400327377889,1.06636914784678,0.16976127250779138,14.273869270971845,2.9175102983523793
23,100,1.0,0.5,1.5,1.5,0.0,1000000,0.05;0.5;0.95,1.2352002938106936,0.29941159877995266,0.0021604438999999987,0.015530184296124015,104.7,30.137228227767142,1.001631973355537,0.0079950039897669,97.0,0.49957137,0.0059854861519102395,0.499384,0.0002,0.9992,0.0006,0.0002,0.057070477599687926,0.1764710541716551,0.5027145914065927,0.26043524114734057,0.02547874465151596,0.12424083275201019,1.2264318354555974,0.2902368708561142,17.390603100458826,3.5559214957742546
24,100,1.0,0.2,0.0,0.0,0.1,1000000,0.05;0.5;0.95,2.3338105364912427,0.4303630147681851,0.15733111069,0.27213028066099826,1670.8,2312.758124278053,2.3338105364912427,0.4282057930896748,97.0,0.5042949870000001,0.3067589681313356,0.48009065,0.2605,0.4176,0.2727,0.2605,0.8868787893704375,0.17033453976969284,0.8868787893704375,0.1703345397696929,0.3959412845589809,0.21918313338225653,2.3338105364912427,0.42820579308967477,4.028638303883721,2.071070665405678
25,100,1.0,0.2,0.25,0.25,0.1,1000000,0.05;0.5;0.95,2.5555053113145005,0.41557477977722346,0.16970017614,0.28174288051755003,192.22,21.375233473826803,,,,,,,,,,,,,,,,,,,,
26,100,1.0,0.2,0.5,0.5,0.1,1000000,0.05;0.5;0.95,2.4989495821005967,0.4097026608174121,0.16345925187000002,0.27410508065843736,146.14,18.84172245444946,2.498949582100596,0.40764900046247976,97.0,0.4991167670000001,0.3140848646862347,0.5060278500000001,0.26890000000000003,0.4409,0.2636000000000001,0.26890000000000003,0.998489652512702,0.17038513336909467,1.0002192946598252,0.16788864877562926,0.4457692306694688,0.24719409427815398,2.498949582100596,0.40764900046247976,6.09216294243365,2.575085754061476
27,100,1.0,0.2,0.75,0.75,0.1,1000000,0.05;0.5;0.95,2.588144712481572,0.3820609040035304,0.16910553680999998,0.2792755204512479,128.01,16.559958400377162,2.588144712481572,0.3801457996931111,97.0,0.4991203170000001,0.3222549853932943,0.48887159999999996,0.2777,0.4347,0.2747,0.2777,1.050393862650489,0.16990940478562774,1.050393862650489,0.16990940478562772,0.46894152871322176,0.25959423188444564,2.5881447124815717,0.38014579969311113,6.7900740920725715,2.7701104711296467
28,100,1.0,0.2,1.0,1.0,0.1,1000000,0.05;0.5;0.95,2.615868527175812,0.4270358528665931,0.1675531671,0.27656661873729865,124.27,18.778267580725686,2.6153406607153897,0.4244184646543413,97.0,0.4861591820000001,0.31890449827231765,0.4953687,0.2866,0.44299999999999995,0.2538,0.2866,1.0815481576913692,0.20421887120396348,1.083884722591722,0.20628944199575688,0.4828501617145499,0.26787115958817004,2.6158685271758118,0.4248953087963713,6.8540643257772595,3.172824050708364
29,100,1.0,0.2,1.25,1.25,0.1,1000000,0.05;0.5;0.95,2.791215696890704,0.3329287869876236,0.17683419537,0.2837253793887654,121.07,17.309572875473073,2.7881016650135986,0.32861338387665584,97.0,0.505685091,0.3318584236943021,0.5022077,0.2795,0.4071,0.2923000000000001,0.2795,1.1578724287498847,0.15885151138920692,1.1661436212273442,0.16538634054008813,0.5169246376047542,0.2882006153916263,2.7912156968907045,0.3312599605038314,6.655770395551047,2.8530110578553973
30,100,1.0,0.2,1.5,1.5,0.1,1000000,0.05;0.5;0.95,2.8731518671921243,0.31984515372784705,0.17755264592999995,0.28181725733954066,115.84,15.574986421188367,2.8670328384579715,0.31080763452871185,97.0,0.5194425470000001,0.3315129142997719,0.504501,0.25680000000000003,0.4113,0.3043,0.25680000000000003,1.2231782590988436,0.16893292941068905,1.2403870337892642,0.1818991017932432,0.5460800020891307,0.30654912478586355,2.873151867192125,0.3182419097786435,6.890150206205301,2.440484951542327
31,100,1.0,0.3,0.0,0.0,0.1,1000000,0.05;0.5;0.95,1.3612054633929542,0.8681427141017853,0.04178622976,0.15345525841658084,239184.98,330441.7921992894,1.2465496176691842,0.3319848983389448,97.0,0.501733246,0.1171623864559848,0.5070826,0.06559999999999999,0.8393,0.0731,0.06559999999999999,0.26259659145602016,0.2461849968033225,0.2988015131349038,0.38201537532870394,0.11723454545092121,0.07384577542412331,1.3612054633929547,0.8637910941469206,2.5255193650686407,2.333422790004197
32,100,1.0,0.3,0.25,0.25,0.1,1000000,0.05;0.5;0.95,1.2892851636518603,0.2720527504773377,0.05179199306999999,0.16710406042870946,4528.25,16251.689272490903,,,,,,,,,,,,,,,,,,,,
33,100,1.0,0.3,0.5,0.5,0.1,1000000,0.05;0.5;0.95,1.3206386722762355,0.27266881092991985,0.05305410088,0.15952416544760714,189.68,294.2610632301415,1.3206386722762358,0.27130204136607045,97.0,0.4994088460000001,0.14422012418297894,0.4866467000000001,0.0868,0.8279000000000001,0.08530000000000001,0.0868,0.36172854716187797,0.2170340029678312,0.36172854716187797,0.2170340029678312,0.161491364255759,0.08939755618356046,1.320638672276236,0.27130204136607045,3.460552296083861,1.7342488807252283
34,100,1.0,0.3,0.75,0.75,0.1,1000000,0.05;0.5;0.95,1.3819738198700386,0.3044579044850291,0.06072599491,0.1704179081071985,145.75,119.96425183016693,1.3819738198700389,0.3029317900904111,97.0,0.485706909,0.15628276805334834,0.4891091,0.11750000000000002,0.7974,0.0851,0.11750000000000002,0.41139322042524784,0.23419679622915665,0.41139322042524784,0.23419679622915665,0.18366383558417998,0.10167167845905056,1.3819738198700389,0.3029317900904111,3.4364222900435886,2.1556438638069584
35,100,1.0,0.3,1.0,1.0,0.1,1000000,0.05;0.5;0.95,1.386161370331971,0.2866707368240125,0.060731124509999984,0.1650373207984201,118.1,45.082528139339544,1.3861613703319713,0.2852337817259905,97.0,0.498519853,0.1593226837423647,0.4956667,0.094,0.8156000000000002,0.0904,0.094,0.4360580032462881,0.21305946044803853,0.4360580032462881,0.21305946044803853,0.19467526793612894,0.10776733036515382,1.3861613703319713,0.2852337817259905,3.66951543515608,1.7809219304851969
36,100,1.0,0.3,1.25,1.25,0.1,1000000,0.05;0.5;0.95,1.4951963011307852,0.3394582751609516,0.07312441372,0.17815619869635133,110.93,24.28752641571264,1.4951963011307854,0.337756719207029,97.0,0.4882729320000001,0.18200795145144305,0.5093032999999999,0.1222,0.7821999999999999,0.0956,0.1222,0.5285296645244979,0.2192147591503453,0.5285296645244979,0.2192147591503453,0.23595864148234694,0.13062076728454206,1.4951963011307854,0.337756719207029,3.77271190990292,1.5370414857134673
37,100,1.0,0.3,1.5,1.5,0.1,1000000,0.05;0.5;0.95,1.551921598734175,0.2994859360526033,0.08134099025000001,0.18748036440818366,115.19,23.086003018139266,1.5519215987341752,0.29798474396245683,97.0,0.5044374350000002,0.1944162937842124,0.5092061999999999,0.1228,0.7449000000000001,0.1323,0.1228,0.5597912717144081,0.1818255954631164,0.5597912717144081,0.1818255954631164,0.2499151832967451,0.13834675769109334,1.5519215987341752,0.29798474396245683,4.192556283106783,1.9602580758891448
38,100,1.0,0.4,0.0,0.0,0.1,1000000,0.05;0.5;0.95,1.0132495441904559,0.018832763993254082,0.007028743353535354,0.047932177595632695,556902.96,441673.9777072402,1.127082575839508,0.27194773701625385,99.0,0.4966127393939394,0.031896691455145884,0.4961924242424243,0.002929292929292929,0.754949494949495,0.0040404040404040395,0.0033333333333333327,0.14016413647327708,0.22830736303733246,0.5061620895992754,0.8578395190100636,0.0625753698357413,0.1250928471030787,2.0081408401192573,1.8501368584807654,11.988677560903106,18.643076499060367
39,100,1.0,0.4,0.25,0.25,0.1,1000000,0.05;0.5;0.95,1.0183062344541332,0.027239316194260163,0.00890191144,0.0552785747018356,230068.25,422915.096648798,,,,,,,,,,,,,,,,,,,,
40,100,1.0,0.4,0.5,0.5,0.1,1000000,0.05;0.5;0.95,1.0198810531000286,0.03315912965608458,0.009400397929292929,0.05854879412370704,220056.48,416303.053696341,1.1312858978265607,0.25512233327221445,99.0,0.5070742797979797,0.03464094895783573,0.5085378787878788,0.005656565656565657,0.7853535353535355,0.004747474747474748,0.006464646464646465,0.1817158293148588,0.2932796302378667,0.5338417584740015,0.9598392621683528,0.0811258536633845,0.13193359764042376,2.3142082063817977,2.565147773586905,13.565374498334746,20.21113917566122
41,100,1.0,0.4,0.75,0.75,0.1,1000000,0.05;0.5;0.95,1.0237881294011115,0.04139593626793212,0.010061913838383837,0.06121505238853265,180056.12,386096.4942258353,1.1333248101955071,0.2667086627166413,99.0,0.4910749454545454,0.037898058144452566,0.490920707070707,0.005353535353535354,0.8149494949494951,0.006262626262626261,0.006767676767676768,0.20377762783670647,0.3228694400248808,0.52290848366722,0.972096589171984,0.0909752005539811,0.12923154922185603,2.459426128296731,3.112918241895971,12.565019571299176,19.726525450225136
42,100,1.0,0.4,1.0,1.0,0.1,1000000,0.05;0.5;0.95,1.0372361278690037,0.05863002749558331,0.007901955080808081,0.05829790781131345,130.55,370.3787680445273,1.038283974369365,0.05940355264028229,99.0,0.500693104040404,0.03795436792711966,0.5002924242424243,0.008484848484848486,0.981919191919192,0.009595959595959595,0.008484848484848486,0.11002225587789026,0.1647107432063178,0.11002225587789026,0.1647107432063178,0.04911872269861371,0.02719088907540425,1.038283974369365,0.05940355264028229,3.480395411613394,1.3340819007470397
43,100,1.0,0.4,1.25,1.25,0.1,1000000,0.05;0.5;0.95,1.0419982741612477,0.0637129773836026,0.008865168848484848,0.06173620289760511,74.74,22.657137034185467,1.0430467068273124,0.06345526105300145,99.0,0.4993353575757576,0.04522408881991204,0.500189898989899,0.011010101010101013,0.9796969696969698,0.009292929292929292,0.011010101010101013,0.17066052086890754,0.20724491553937144,0.17066052086890754,0.20724491553937144,0.0761902828957118,0.04217702368916524,1.0430467068273124,0.06345526105300145,3.8602074482289996,1.688340533125174
44,100,1.0,0.4,1.5,1.5,0.1,1000000,0.05;0.5;0.95,1.0674843066503272,0.07909441133684507,0.013477962474747474,0.07613023903869666,79.06,16.06603796079095,1.06752971430383,0.0789304452664597,99.0,0.4958172555555556,0.06095061880819527,0.5002388888888889,0.020606060606060603,0.9684848484848486,0.01090909090909091,0.020606060606060603,0.18606279112887766,0.19584689394692634,0.1869377022148768,0.1969303254935871,0.08306652657742865,0.046199764623778554,1.06752971430383,0.0789304452664597,3.7871528827534147,1.4419787649141935
45,100,1.0,0.5,0.75,0.75,0.1,1000000,0.05;0.5;0.95,1.0,0.0,0.02169152382089552,0.03704348077712912,1000000.0,0.0,1.6466407805816416,0.2596026708690349,67.0,0.3017028597014925,0.04252699032256403,0.3017313432835821,0.0004477611940298508,0.01283582089552239,0.0008955223880597016,0.010597014925373136,0.6983519880379446,0.1472204480472692,2.4451949414662018,0.15364844968380406,0.31177471660399453,0.6043052279798611,7.951049748416243,1.2815880107267135,60.367317107259254,4.847529319884942
46,100,1.0,0.5,1.0,1.0,0.1,1000000,0.05;0.5;0.95,1.0,0.0,0.004160412999999999,0.01780571126922396,1000000.0,0.0,1.084599547475912,0.16876322629508578,10.0,0.4928603,0.01447310540191561,0.49454,0.0,0.991,0.0,0.0,0.22494598337246532,0.25064711640541737,0.6974920433818951,0.436248441347832,0.10042567561695925,0.17237811233050163,1.6876269781629056,0.6891341423503069,21.906980925027415,14.87022659371293
47,100,1.0,0.5,1.25,1.25,0.1,1000000,0.05;0.5;0.95,1.0,0.0,0.00020530400000000072,0.0003207233951849523,17865.0,13796.842664175017,1.0,0.0,10.0,0.4987012,0.00037746030081864737,0.49865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.101482749288584,0.7518281463432168
48,100,1.0,0.5,1.5,1.5,0.1,1000000,0.05;0.5;0.95,1.0,0.0,0.00024813600000000047,0.00038011810059730775,926.0,884.213492319587,1.0,0.0,10.0,0.4986968,0.00044840331871657277,0.498705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.730160177471577,0.7502306142588668
49,100,1.0,0.2,0.0,0.0,0.2,1000000,0.05;0.5;0.95,2.3692882721489865,0.5932253929813291,0.1684991491,0.2852508221766039,408.6,574.9689556836961,2.50334906105865,0.4996533583439916,10.0,0.49233663,0.3223841111069504,0.500175,0.302,0.413,0.285,0.302,0.9371965294641792,0.2088393524690895,0.9371965294641792,0.2088393524690895,0.418405313339017,0.23161865452747327,2.5033490610586506,0.49965335834399155,6.3423642684629336,2.707227751774972
50,100,1.0,0.2,0.5,0.5,0.2,1000000,0.05;0.5;0.95,2.689796400721141,0.21697897820681805,0.17152272289999998,0.2767589233314966,72.4,6.542170893518453,2.660976856984707,0.2547568328782022,10.0,0.4965686500000001,0.3237903475001101,0.5002800000000001,0.278,0.451,0.269,0.278,1.0605731523340678,0.13860196753066464,1.0605731523340678,0.13860196753066464,0.47348600658496703,0.2621099404967085,2.660976856984707,0.2547568328782022,5.8135492925719685,1.988886935871061
51,100,1.0,0.2,0.75,0.75,0.2,1000000,0.05;0.5;0.95,2.889182244022045,0.16570801852320924,0.1848911759,0.2895047497976809,61.2,5.540758070878029,2.903293235332873,0.11809534047373825,10.0,0.48587337,0.34300719508627403,0.5000350000000001,0.315,0.389,0.28300000000000003,0.315,1.1479177389671995,0.08008970096933997,1.1512827973022457,0.0823836091108751,0.5124804309023473,0.28452791288528123,2.904363797131588,0.11884572350142318,7.51547812715504,1.4905125870167055
52,100,1.0,0.2,1.0,1.0,0.2,1000000,0.05;0.5;0.95,2.8994566785884848,0.09019951974837416,0.1813611687,0.2840012799084628,66.2,12.214745187681975,2.903089821994084,0.20117601189826267,10.0,0.52102329,0.3365524807565303,0.49995,0.262,0.418,0.306,0.262,1.2118798206058017,0.12004216437126652,1.2184714943378103,0.12761511753436222,0.5410358874885083,0.3011329206051976,2.90482341623335,0.204489695601662,5.839244163864793,1.7455052097539787
53,100,1.0,0.2,1.25,1.25,0.2,1000000,0.05;0.5;0.95,2.8711966043651187,0.31524163382100195,0.17585954210000002,0.2770135687687376,56.4,6.387487769068525,2.904851579922268,0.2512143767463459,10.0,0.49817839,0.32748092583953164,0.5000899999999999,0.267,0.4389999999999999,0.265,0.267,1.2576823535098924,0.1493618857849538,1.2660001196766115,0.1514727501613323,0.5614841312975345,0.31287914021487473,2.9064043622947713,0.25250686890461416,6.585818439232165,1.653040758454215
54,100,1.0,0.2,1.5,1.5,0.2,1000000,0.05;0.5;0.95,3.016019519204822,0.2107698471595936,0.17888379799999998,0.28099546525811786,59.6,12.177848742696714,2.8907431648231774,0.2466939790157523,10.0,0.49543466,0.3325476685715768,0.5001,0.279,0.433,0.272,0.279,1.164253108393117,0.14201254208997752,1.1676181667281629,0.14393460609991493,0.5197732506560304,0.2885650344160271,2.8919918687725366,0.2483811182423624,5.764367174161224,1.4773812516926381
55,100,1.0,0.3,0.0,0.0,0.2,1000000,0.05;0.5;0.95,1.2322331993914726,0.18257532601394594,0.0274917314,0.1077967485572002,200091.0,447162.72581969533,1.1536296175455305,0.14147838923635708,10.0,0.5195177400000001,0.10265826055080557,0.49926000000000004,0.012,0.9309999999999998,0.057000000000000016,0.012,0.2286277004073773,0.14279627112860718,0.22862770040737745,0.1427962711286072,0.10206935431314335,0.056503026517119644,1.1536296175455305,0.14147838923635708,2.482705136453961,1.2147517173568998
56,100,1.0,0.3,0.5,0.5,0.2,1000000,0.05;0.5;0.95,1.5483937116823188,0.16805560283379467,0.0777199286,0.17164659042106525,67.0,5.522680508593631,1.54871351794502,0.2135654530916237,10.0,0.48263874,0.18618014939884056,0.50008,0.135,0.769,0.096,0.135,0.5361618920585353,0.1154437827157924,0.5361618920585353,0.1154437827157924,0.23936599997382504,0.1325069952174303,1.54871351794502,0.2135654530916237,4.907825407403171,1.196432392627028
57,100,1.0,0.3,0.75,0.75,0.2,1000000,0.05;0.5;0.95,1.4539577879860228,0.19978471980258533,0.0708081103,0.1658204617394287,66.2,4.494441010848846,1.4666611050277716,0.16341692495741494,10.0,0.4821680300000001,0.17920073143199414,0.500175,0.11800000000000002,0.8039999999999999,0.078,0.11800000000000002,0.560230308816808,0.20910965863032832,0.560230308816808,0.20910965863032832,0.2501111885641804,0.1384552612757189,1.4666611050277716,0.16341692495741497,5.015285260251544,1.8354176781013511
58,100,1.0,0.3,1.0,1.0,0.2,1000000,0.05;0.5;0.95,1.7527035890451168,0.5831008915859552,0.093065633,0.1954352872562075,62.8,10.848963084092414,1.7056427229749296,0.3919384901093333,10.0,0.48894188,0.21123793470703967,0.5002800000000001,0.14400000000000002,0.7370000000000001,0.11900000000000002,0.14400000000000002,0.6461496794376582,0.1841591969846216,0.6461496794376582,0.1841591969846216,0.2884693344346747,0.15968936575157128,1.7056427229749296,0.3919384901093333,3.9684478787830257,1.4165645782046323
59,100,1.0,0.3,1.25,1.25,0.2,1000000,0.05;0.5;0.95,1.6624245786417011,0.13934680258876925,0.0989757708,0.19779945885066288,59.0,9.591663046625438,1.7278584104170949,0.13760582011273007,10.0,0.4729614799999999,0.2201859253266832,0.5005499999999999,0.168,0.7250000000000001,0.107,0.168,0.6982226945136542,0.1009273197954198,0.6982226945136542,0.1009273197954198,0.31171699434847744,0.1725586853765454,1.7278584104170953,0.13760582011273007,4.2221360437898765,1.8575724738755455
60,100,1.0,0.3,1.5,1.5,0.2,1000000,0.05;0.5;0.95,1.6544078535358426,0.219649864909877,0.0957674521,0.19600684882170585,62.0,11.335784048754634,1.7039206530419588,0.2336377291157324,10.0,0.49464023,0.21579320544233216,0.5000499999999999,0.138,0.7360000000000001,0.12600000000000006,0.138,0.6749697265205837,0.14641256327352115,0.6749697265205837,0.14641256327352115,0.3013358575715783,0.16681194924276502,1.7039206530419588,0.2336377291157324,6.160859039489464,0.9739236652132952
61,100,1.0,0.4,0.0,0.0,0.2,1000000,0.05;0.5;0.95,1.0121998586160856,0.018223893970797187,0.006457109800000003,0.039851715936197456,595689.8,429400.4998089778,1.1123308883808434,0.22678260227947866,10.0,0.49534638,0.02336161391660848,0.49693,0.004,0.8,0.002,0.004,0.1525307901206339,0.29341160887948364,0.5160705401661267,1.0076146357546851,0.06809638216517844,0.12754162056370832,2.5303259646997156,3.0845500791813354,12.52723544643263,21.28605214839456
62,100,1.0,0.4,0.5,0.5,0.2,1000000,0.05;0.5;0.95,1.0080799836768006,0.01106397331014315,0.007885025,0.03912832812822439,400017.8,547706.3084949816,1.2208784520245115,0.4500539829442509,10.0,0.45627109999999993,0.01823076068897553,0.4548,0.0,0.805,0.002,0.005,0.24401598402959204,0.3852206992211569,0.6435657156513036,1.1771753064408057,0.10893935375113051,0.1590507652054453,3.2738655262532665,4.6458201982606075,16.74605657931057,27.35463748374496
63,100,1.0,0.4,0.75,0.75,0.2,1000000,0.05;0.5;0.95,1.0289970935849453,0.0404198344167843,0.007117287000000002,0.05532503223604618,47.6,7.092249290598858,1.0333126329986215,0.042284153800268016,10.0,0.49811868,0.03821511840050579,0.49983,0.01,0.984,0.006,0.01,0.1222970827546174,0.15870601516398927,0.1222970827546174,0.15870601516398927,0.05459873956175288,0.03022448853545632,1.0333126329986217,0.042284153800268016,3.794508061795954,1.4671046642038268
64,100,1.0,0.4,1.0,1.0,0.2,1000000,0.05;0.5;0.95,1.033588180573898,0.05520130169973809,0.006313160799999999,0.05192800006437037,41.6,8.561541917201598,1.0290337340224642,0.03800383789888492,10.0,0.5038895999999999,0.03838590029059742,0.500255,0.003,0.986,0.011,0.003,0.12110122471532422,0.1679957439197363,0.12110122471532422,0.1679957439197363,0.05406485649463834,0.029928944301820172,1.0290337340224642,0.03800383789888492,3.756695556132019,1.2532701887751416
65,100,1.0,0.4,1.25,1.25,0.2,1000000,0.05;0.5;0.95,1.1170757930767372,0.10415382486379653,0.0207557804,0.09402214539043033,49.8,9.654014708917735,1.1084484590916457,0.09712168174584122,10.0,0.4873433,0.08256046286903634,0.5000199999999999,0.039,0.95,0.011,0.039,0.19647245950075412,0.14653243400831326,0.19647245950075412,0.14653243400831326,0.0877138555206764,0.04855618356513288,1.1084484590916457,0.09712168174584122,3.8372932106251803,0.9893617029636318
66,100,1.0,0.4,1.5,1.5,0.2,1000000,0.05;0.5;0.95,1.1399488100961086,0.11662610035825048,0.0201190777,0.0925831396127274,47.2,2.4899799195977463,1.1038078958980266,0.09207300172261627,10.0,0.4823894699999999,0.08142806882277523,0.50035,0.044,0.952,0.004,0.044,0.17507031599261166,0.12230797073304725,0.17507031599261166,0.12230797073304725,0.07815900733342303,0.04326686000543726,1.1038078958980266,0.09207300172261629,4.184151362936914,1.330182713699455
67,100,1.0,0.5,0.0,0.0,0.2,1000000,0.05;0.5;0.95,1.0,0.0,0.02262714,0.036619864548700816,1000000.0,0.0,1.6390172098115892,0.2239920900248332,10.0,0.5456114000000001,0.04285133982810576,0.54494,0.0,0.006999999999999999,0.003,0.002,0.6905501441953492,0.1292495430458499,2.5829170032780846,0.09990699608980802,0.30829163401143567,0.6383418442633799,9.009268363274597,0.9714414681205882,50.60730038640872,5.975326044068247
68,100,1.0,0.5,0.5,0.5,0.2,1000000,0.05;0.5;0.95,1.0,0.0,0.0292823618,0.04637154603397127,1000000.0,0.0,1.8017998885562319,0.2036495066843634,10.0,0.31868946000000004,0.054582316505008124,0.31808000000000003,0.0,0.023,0.001,0.02,0.8759255650786569,0.12561135372389573,2.7749356486305183,0.10508956969330424,0.3910512885999742,0.685797312654995,11.276570714150111,0.9832931006346893,66.69785048059813,3.7920217990028853
69,100,1.0,0.5,0.75,0.75,0.2,1000000,0.05;0.5;0.95,1.0,0.0,0.0341738316,0.05187795264592223,1000000.0,0.0,2.2012279890504884,0.17135920693959356,10.0,0.27142492,0.062005356134488085,0.27155500000000005,0.001,0.027000000000000003,0.0,0.046000000000000006,1.0167392939573094,0.055568168695170735,2.961062414025162,0.08851797524368635,0.4539166647528208,0.731796662435884,13.652145613780842,1.0331485906177444,67.70674387554975,3.0795496637744355
70,100,1.0,0.5,1.0,1.0,0.2,1000000,0.05;0.5;0.95,1.0,0.0,0.011060375,0.03031413940770635,1000000.0,0.0,1.2880123334893572,0.16720772244895402,10.0,0.4904527,0.029761749488201393,0.49379,0.0,0.958,0.0,0.0,0.5253332108374555,0.2616068729614645,1.4178187167220964,0.5259953046974294,0.23453160546113458,0.35039957277561845,3.1616291357111486,1.0748762872936475,41.232377274206414,13.297235379610322
71,100,1.0,0.5,1.25,1.25,0.2,1000000,0.05;0.5;0.95,1.0,0.0,0.000660687000000001,0.007240728379763027,552351.2,367560.66425448726,1.0020199959192002,0.006059987757600505,10.0,0.4985071,0.002634874836850978,0.49889,0.0,0.999,0.0,0.0,0.0223535364522782,0.0670606093568346,0.058276602633140724,0.17482980789942215,0.009979591397866007,0.014402473619953976,1.0553760099440646,0.16612802983219394,6.581480220137212,7.378635843610076
72,100,1.0,0.5,1.5,1.5,0.2,1000000,0.05;0.5;0.95,1.0,0.0,0.00023721000000000029,0.0003626992299513675,2099.8,2309.655212363958,1.0,0.0,10.0,0.4990045999999999,0.0004308245209064649,0.4990899999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.881317789310112,0.6084450195630471
